content,ground
"Chất liệu: tốtĐúng với mô tả: 100%Màu sắc: giống như hìnhLần đầu mua đồ của shop. so với giá mà chất lượng vải như này thì ăn đứt mấy shop localbrand khác. từ quần cho tới áo vải mặc siêu thích. chỉ có 1 vấn đề nhỏ mình mong shop cải thiện thì chắc chắn mình sẽ nhiều ngừoi ủng hộ shop lâu dài. 
Thứ 1: áo của shop vải rất xịn và mát nhưng hoạ tiết in trên áo không biết in bằng công ghệ gì nhưng chất lượng in khá tệ. mình giặt 2 lần thì đã thấy bong tróc hình in trên áo. cái này rất mong shop nghiên cứu lại cách in chứ không lại bỏ cái áo đẹp khi mới mặc vài lần thì rất uổng. 
Thứ 2: mình order quần short túi hộp bên shop. 3 cái cũng size L nhưng khi nhận hàng 2 cái size L đầu tiên kích thước bằng nhau còn cái quần thứ 3 in trên mác cũng size L nhưng nó bự như cái bao bố í. chả hiểu. 
Mong shop ghi nhận đóng góp và cải thiện hơn nha. sẽ ủng hộ shop lâu dài. cảm ơn shop nhiều 🙏🏻❤️",1
"Shop đóng gói cẩn thận, thời gian chuẩn bị hàng nhanh. Sản phẩm giống mô tả. 
Hỗ trợ và tư vấn khách nhiệt tình 
Chúc shop đẩy được nhiều đơn
🤩🌟⭐️⭐️⭐️⭐️10 điểm",1
"Chất liệu: tốtMàu sắc: chuẩnĐúng với mô tả: đúng với mô tảÁo mặc mát lắm , thơm lắm , vừa giá tiền lắm , giao hàng cũng nhanh lắm , lên mua lắm . Hehee",1
"Với giá tiền này thì quần cũng ok phết, vải hơi thô nhưng chấp nhận dc. Quá là nhiều chỉ thừa, nhiều k tưởng🙂",0
Chất liệu: umiĐúng với mô tả: đúngMàu sắc: đenVải đẹp giầy dặn ấm lắm mn mình cao 163m nặng 53 size L vừa in nhé,1
Chất liệu: jean,1
Màu sắc: hok gióng ảnh j hết dạ shop?,0
Lần đầu và cũng là lần cuối cùng,0
"Màu sắc: chuanChất liệu: vai tuyet muaĐúng với mô tả: dung💯 10 điểm k có nhưng, mặc vừa khít nha. Shop chuẩn bị hàng cũng nhanh nữa. Chất liệu dày dặn mà giá quá tốt. Mẹ mình cũng khen nha",1
"Chất liệu: goodMàu sắc: ChuẩnĐúng với mô tả: chuẩnGiao hàng nhanh đầy đủ, form đẹp mặc quá đẹp mát mẻ nữa. Đã mua lần 2 , tks shop",1
Đúng với mô tả: đúngMàu sắc: trong suốtChất liệu: nhựa cứngCó 👍🏿 không được ✅ của chị là ren và đi đến trường chưa có tiền mà k bíc là một loài thực vật có hoa trong họ cúc đi hc k là một loài tuỵt zời,1
"Chất liệu: 2 lớp lớp ngoài là kakiMàu sắc: đúng màuĐúng với mô tả: nhìn bề ngoài thì là vậyChất vải thì khá là ổn , fom áo cũng ổn nhưng cái hình số đáng lẽ là phải may vào trong áo nhưng thực tế thì k 
Cái này mà giặt thì bay số luôn, làm ăn gì mà may đểu vậy , các bạn mua thì xem xét kĩ nhé",0
Dép mang rất êm chân,1
"Ít co dãn, áo thì vừa nhưng k dãn khó mặc",0
Gửi nhầm mẫu r :)),0
Chất liệu: thunMàu sắc: đen vs xanhLúc đầu mua về mặc thử thấy vải mỏng quá nên cũg hoang mang k biết mặc ok ko. Nhưng lúc giặt xog r phối đồ đi chơi thì siêu xinh lun ạ huhuhu. Áo form rộng che mất bụng e nên rất zừa lòng nhaaaaa. Cuối tháng lãnh lương sẽ ủng hộ tiếp ạ 🥰🥰🥰,1
"Shop phục vụ rất tốt, cơ mà váy ngắn hơn chứ k dài qua đầu gối nhiều như trong hình",0
"Màu sắc: đen trắngĐúng với mô tả: khácHình bé vl, không giống trong hình",0
"Đúng với mô tả: đúng vs mô tảMàu sắc: beChất liệu: vảiGiá rẻ vải hơi mỏng, màu sắc ổn, đóng gói ổn, xử lý đơn hàng nhanh, nói chung ổn so với tầm giá, để mặc thử vài ngày nếu ok sẽ ủng hộ thêm",1
Chất liệu: kh roMàu sắc: đúngĐúng với mô tả: okChất dày hàng đẹp mỗi tội mùa hè hơi nóng nha mấy má. Nên mua,1
"Đẹp. Tuy nhiên chất vải nóng và sản phẩm chưa được hoàn thiện, thừa nhiều chỉ.
Ảnh chỉ mang tính chất nhận xu",1
Vải dày dặn. Mát ạ. 105k mà chất vải quá ok,1
Chất liệu: okMàu sắc: okĐúng với mô tả: okHàng giao khá nhanh màu sắc mâ8x 9mã giống mô tả nói chung đẹp muộn đưa cho bố luôn nên quên chụp,1
"Màu sắc: như quảng cáoĐúng với mô tả: như quảng cáogiao hàng nhanh, chất lượng sản phẩm tốt 
    Xúng đáng 5 sao",1
Màu sắc: giống vs h/aChất liệu: cottongĐúng với mô tả: áo quá dài. 65kg lấy size xl mà rất dài,1
"Chất liệu: nỉĐúng với mô tả: đúngMàu sắc: xám tiêuSo form đẹp, dày dặn nhưng mà có nhược điểm là nhanh xù ở phần cổ tay, nỉ lót bông nhưng bông rơi rơi như tuyết á",0
Chất liệu: đũi khá tốiMàu sắc: màu sắc đẹp lắmĐúng với mô tả: đúng với sản phẩm mô tả như hình mẫu d,0
Éo ra j,0
Đúng với mô tả: đúngMàu sắc: đúngChất liệu: tổ ongThề luôn không hiểu sao t mua cái mẹ gì cx bị lỗi áo thì đẹp thật đấy mà nó bị lỗi phần cánh tay áo tại đường may nó may lỗi nên cứ bị phồng lên mất hết cả thẩm mỹ huhu 😣 có cái áo mà cx bị lỗi nữa tui đã cố gắng sửa nhưng nó  k ăn thua vả lại t mua áo k phải để về sửa hay học may vá chán chả muốn nói hình ảnh là đã sửa nhìn vẫn xấu mà còn đỡ hơn lúc ban đầu trông còn xấu hơn,0
Quần siêu đẹp.phải nói la chưa tìm thấy cai quân nào ưng hơn quần này.mặc vừa in.m cao 1m5 nặng 47kg.k bõ công chờ đợi tí nào.với lại quần co mùi thơm nữa.cảm ơn shop nhiêu nhiều,1
"Màu sắc: đúng mô tảĐúng với mô tả: rất okeChất liệu: nỉ mềm nhẹNỉ dày dặn nhưng mặc nhẹ thoáng mát, M7 mặc size XL rồi nhưng vẫn hơi ngắn một tí, còn lại k có gì để chê",1
Như kiểu giẻ lau nhà,0
Thất vọng,0
"Đúng với mô tả: ddusngMàu sắc: đen đẹp nhaChất liệu: vải mát lắm ạChất liệu này ít nhất cũng phải 150k 1 bộ, nhưng giá này là quá tốt rồi ạ , dễ mua có thể mua nhiều bộ mà k ngán tiền ạ , mặc mùa hè mặv đi biển , đi cf , ở nhà đều ổn áp ạ",1
"Áo xịn thật sự mn oi 
Đường kim mũi chỉ đẹp, vải áo là kaki, áo hai lớp chắc chắn . Đáng để mua đó ạ",1
Áo đẹp,1
"Chất liệu: hơi mỏng xíu,áo còn nhiều chỉ thừa.Nhưng hong sao cả,tạm đc",0
"Chất liệu: vẢiMàu sắc: bờ láckĐúng với mô tả: okQuần đẹp, vải mềm, mịn, khá dày
Co giãn tốt, chỉ may tỉ mỉ. Tốt trong tầm giá",1
Màu sắc: nâu trắngĐúng với mô tả: đúngChất liệu: dcHshshshsh có gì anh cũng không có gì đâu mà đi học đi anh không biết có ai ở mô mà đẹp thế nào rồi có ai đi học đi anh đi em ơi đi làm không học đi anh đi em đi làm đi học về rồi đi ngủ sớm để anh hỏi là em không có,1
Chủ shop tư vấn rất nhiệt tình và dễ thương,1
"Màu áo chuẩn ạ, áo dày dặn, phù hợp với giá tiền, shop đóng gói rất cận thận, thời gian giao hàng nhanh, sẽ ủng hộ tiếp ạ",1
"áo mỏng, rất rất mỏng, cũng may mua màu đen chứ mà mua màu trắng chắc nội y lộ hết, được cái lên form khá ổn, với giá tiền này thì có thể mua vergency hay hardmode vải đẹp gấp mấy lần như này, thoi coi như là trải nghiệm vậy !",1
"Vải mỏng, chất luợng kém. Nói chung là k nên mua",0
Hàng y ảnh nha,1
"Chất liệu: Mềm, mát, co dãn tốt mặc hợp mùa hèMàu sắc: Chuẩn y như hìnhĐúng với mô tả: ĐúngQuần đẹp giao nhanh chất lượng ổn",1
Hơi tệ hơn chiếc kia nha,0
"Đúng với mô tả: tư vấn size áo không đúngChất liệu: vải mỏngMàu sắc: đúngMình 1m7, nặng 70kg, thấy shop ghi size áo XL 57-67kg. Nên mình chọn để mặc ôm 1 tí cho đẹp. Ai dè nhận hàng mặc vào rộng thùng thình, tay áo thì dài ngoằng. Nói chung giá rẻ nên tạm được.",0
Giao hàng lâu hơn dự kiến gần nữa tháng mới giao,0
"Nhìn kiểu dáng đẹp nhưng không có thông tin về sản phẩm nên không biết bao nhiêu phần trăm Coton chất vải không được mát nhưng so với giá tiền thì ok,sop giao hàng nhanh.",1
Chất liệu: vải dùMàu sắc: đenĐúng với mô tả: đúngCon hàng này ngon lắm ae ạ ko mua hơi phí,1
"giao hàng nhanh chóng, anh giao hàng dễ thương, shop đóng hói đep",1
Chất liệu: giong hinhMàu sắc: xámĐúng với mô tả: giống mô tảSản phẩm phù hợp giá tiền. Hình ảnh mang tính chất nhận xu,1
Quần xấu lắm 😂😂😂,0
"Form áo đẹp, hình thêu nổi rất sắc nét. Đường may kĩ, không bị chỉ thừa. Đóng gói cẩn thận, giao hành nhanh.",1
Chất vải bóng mô tả là cổ tròn tay ngắn nhưng khi nhận đc lại ra tay lửng quá thất vọng ạ áo rộng thùng thình luôn,0
Kh hài lòng lắm,0
Tuyet voi,1
"Màu sắc: okChất liệu: okĐúng với mô tả: yesQuần đẹp, giao nhanh, đóng gói cẩn thận, đẹp, hoạ tiết ok, mặc thoải mái thoáng mát",1
"Shop giao hàng nhanh, đóng gói cẩn thận, đúng mẫu mã, dáng đẹp, giá rẻ, chất hơi mỏng nhưng tạm chấp nhận được",1
Rất đáng tiền,1
Đụng vô là rách,0
Hơn cả mong đợi áo rất rất đẹp quá rẻ so với số tiền mình bỏ ra nên mua nhé cả nhà ship nhanh chóng đóng gói hàng đẹp,1
"Đúng với mô tả: Đúng với mô tảChất liệu: VảiMàu sắc: Polo đen trăngÁo này siêu đẹp luôn mn, mặc vào thoải mái dễ chịu cực mọi ngừi ạ nên mua nha",1
Quần rộng thùng thình,0
"Chỉ may ẩu, mặc vào tụt chỉ ra hết.
Nhưng shop có nt có vấn đề j thì thông báo cho shop, dù sao còn có quan tâm khách hàng nên cho 3 sao.
Nên thôi tự đi sửa.
Ae mua giá thì rẻ đó, nhưng nhớ đạp lại toàn bộ cái quần r mặc, lỡ tán gái chưa j đã rách đáy quần thì ế ra á.",0
Ấy chứ không phải là là một trong những người có thể làm được gì cho nó lành bác nào có thể làm được gì,1
đẹp dã man thế này,1
Thời điểm giao hàng và nhận hàng quá lâu. 7 ngày mới nhận đc,1
"Chất lượng toẹt vời so vs giá thành, đóng gói thì cẩn thận giao hàng thì quá nhanh mới đặt chiều hôm trc sáng hôm sau ship đã gõ cửa r, ncl sẽ đầu tư shop dài dài",1
"Chất liệu: vảiMàu sắc: đenĐúng với mô tả: đúngMua cho ngyeu nên kbt nhma giao hàng nhanh, rẻ, quần lưng chun nên ai mặc cũng dc k sợ chật hay rộng, nchung nên mua nháaaaaa",1
"áo rụng vải tùm lum, làm sao để nó ko rụng vậy mn",0
Chất lượng sản phẩm rất kém Thời gian giao hàng chậm,0
Chất liệu: vải mềmMàu sắc: nhạtĐúng với mô tả: đúngVải mỏng giặt xong có thể bị hỏng luôn nói chung hàng dùng tạm,0
Sẽ ủng hộ tiếp,1
"Đúng với mô tả: sai mô tả, không đúng mô tảChất liệu: ổnMàu sắc: ổnHàng fake. Kiểu đi mua 1 cái quần Trung Quốc xịn về, thiết kế làm nhái theo, mua vải rẻ tiền, xong mở xưởng hoặc thuê xưởng gia công, như mấy cái hàng chợ về á. Rồi gắn mác, logo lên bán.
Hàng fake nên mặc lên form dáng k như video đâu, bị trùng gấu, hơi dài và rủ xuống. Rất xấu.",0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Quá tuyệt,1
"Đúng với mô tả: đúngMàu sắc: okChất liệu: okMình thích mặc rộng lên hơi to xíu , áo chất đẹp mầu xinh ,giao hàng nhanh",1
"áo đẹp,mặc dù shop gửi thiếu áo nhưng đã đc xử lí và bồi hoàn lại tiền nhanh chóng",1
Màu sắc: đenChất liệu: vải rất rất mỏngĐúng với mô tả: không,0
"Đúng với mô tả: đúng mô tảChất liệu: không biếtMàu sắc: xámSờ chất mát bộ xinh mà săn đk giá rẻ lên rất chim ưng ạ sẽ ủng hộ thêm 
Shop nên sx thêm nhiều bộ size to ntn ạ",1
Tks,0
"chất vải kaki dày dặn, đường may trông cực kỳ chắc chắn luôn ấy. màu nâu này mặc trông đc quá chừng, shop tư vấn nhiệt tình + giao hàng nhanh chóng. sẽ ủng hộ shop lần tiếp theo",1
Chất liệu: chất nỉMàu sắc: mầu sắc đa dạngĐúng với mô tả: đúng vs mô tả hình ảnhẢnh tính chất minh hoạ . Giao nhanh và nhiệt tình . Lần sau ủng hộ shop tiếp .,1
"Sản phẩm đẹp, tốt",1
Rất nhanh chóng cảm ơn shop nhiều,1
Áo chất liệu cũng được nhưng mà không hiểu sao mua cũng như nhau mà mỗi màu chất liệu vải hơi khác nhưng cũng không phải nào đến nỗi tệ với giá này là ok lắm rồi,1
"Chất lượng k tốt,chạy chập chờn lúc được lúc k.khi không được phải xoá và tải lại phần mềm nên bất tiện",0
Đặt màu đen giao màu xanh rêu đã vậy còn size XL,0
"Quần rất rất là mỏng 
Mình dơ quần lên có thể nhìn thâu qua quần đc luôn",0
"Màu sắc: đenChất liệu: dày dặnĐúng với mô tả: đúngÁo giá hạt rẻ mà xinh lắm ạ. Shop hỗ trợ nhiệt tình, mọi người nên mua nha. Có kèm cả giấy thơm nữa, đóng gói xinh lắm",1
"Áo đẹp, vừa form người, đáng tiền mua , giao hàng nhanh , đóng gói đẹp❤️❤️",1
"Shop phục vụ tốt nhắn tin về tình trạng đơn hàng quày nè 
Không có chỉ thừa có tag logo 2 chỗ màu tím xinh nè
Áo tạm ổn nhưng giá này hơi chátttt
Áo mình nghỉ giặt được vài nước dễ bị dãn",1
"Đúng với mô tả: 100%Chất liệu: vải dùMàu sắc: đenKhá thoáng mát, mặc thu đông thì được chứ mặc mùa đông thì phải thêm áo dày dày 1 tý bên trong, được cái cổ cao che gió tốt như qc",1
Hyguhhjjokj8vgyuhvv okk tốt có vẻ ok nhưng có chỉ thừa hơi khoai nke,1
Vải mỏng chx mặc đã xù vs thủng 1 lỗ . Vừa ms bóc team ms bt nên ko đổi đc chứ,0
"Lần đầu mua hàng shop mình hơi lo mà shop tư vấn siu nhiệt tình luôn , áo mang lên form đẹp lắm vừa ngưởi , nói chung ok nhen nên mua , mùa nắng nóng này mà có cái áo khoác đẹp như này thì còn gì bằng 🌷🌷",1
"Màu sắc: TrắngĐúng với mô tả: không đúngChất liệu: tệHàng vải rất dỏm, còn bị dính rỉ sắt tùm lum",0
"Quần đẹp mà giá cả cũng rẻ nữa, giao hàng nhanh, mình đã mua 2 quần bên shop rồi, sẽ ủng hộ tiếp",1
"Quần không giống mẫu, vải xấu, nhanh xù :(",0
"Áo lần này oke hơn lần trước nè, cổ không quá bo như trước. Chất áo cứ phải gọi là ưng, giá rẻ. 1m8 65kg mặc XL bao rộng thoải mái",1
Nếu không thì vứt hết,0
"Chất liệu: vảiĐúng với mô tả: đúng mô tảMàu sắc: trắngMình mua cho bạn nên cũng hong biết quần sao, nhma được cái giao cũng nhanh. Hình ảnh mang tính chất nhận xu thôi nha mn",1
"Cái ống tay áo bên trong bị lỗi nhé, may cổ tay lỗi nên nó xoắn lại. phải mang ra tiệm để sửa, phiền thất sự. Mong shop kiểm tra kĩ trước kĩ r giao hàng 😠😠. 2 sao nhé",0
"Áo mặc được, vừa vặn, nhưng hơi mỏng khi mặc lên vẫn bị lộ bên trong",1
Quần đẹp phù hợp vs giá tiền nhưng dây quần thì mất đầu còn túi thì thủng,1
"Lần đầu mặc vừa size M
Chất vải quên shop đẹp. Săn sale có 73k thôi. Giao hàng nhanh thật sự. Có 10 sao thfi cho hẳn 10 sao",1
Quần cực kì đẹp,1
