content,ground
Chất lượng tốt nhưng có điều là shop đưa lộn size đặt xl shop dao L hên là còn mặt dc,1
Chủ shop rất dễ thương lại nhiệt tình 😘😘😘,1
"Tất cũng xinh, đi với giày hợp luôn",1
"5 Sao khích lệ, nên may cẩn thận hơn",1
"Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đángtiền,hài lòng với sản phẩm này",1
Nút áo may sơ sài,0
Time giao hàng lâu nhưng hàng quá ưng ý cug ko sao,1
"hàng chính hãng, shop phục vụ tốt",1
Áo đẹp Rất đáng tiền Shop phục vụ rất tốt,1
Giao hàng nhanh,1
Rất đẹp 😍😍😍,1
"Chất lượng sản phẩm tuyệt vời, sp đúng mô tả",1
Tui hơi nhỏ nhưng chất lượng ok,1
Thiếu 2 book mark Đóng gói sản phẩm rất đẹp và chắc chắn,1
Bị Giao hàng nhanh lưu kho mất gần 1 tuần,0
Chủ shop lịch sự.,1
Shop giao thiếu hàng,0
Co giãn tốt,1
K giống hình chút nào,0
Rất đáng tiền so với giá,1
"Cũng i hình.mỗi tội mình bé , haizaa rộng",1
May ko đẹp,0
Vai xau xau,0
y ảnh. quá ưng luôn 😍,1
Ưng ý lắm ạ,1
Nhưng vậy là ok rồi,1
Gia tot,1
Vải đẹp,1
Hình 1 kiểu giao áo 1 kiểu khác hoàn toàn,0
Cảm ơn shop nhiều lắm💓💓,1
Sản phẩm ok lắm. mình được tư vấn size rất vừa,1
Trừ 1* để shop chú ý hơn,0
Đầm xinh nè Rất đáng tiền Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắn,1
Áo đẹp,1
bán áo thun gân mà để áo len,0
Đáng mua :D,1
Quá xinh Chất lượng sản phẩm tuyệt vời,1
Áo lên form rất xinh,1
Chất lượng sản phẩm tuyệt vời,1
Chất lượng sản phẩm tuyệt vời,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Giày rất đẹp giá rẻ so với chất lượng giày còn bao gồm cả hộp và tất tặng kèm,1
Chất áo kém ... áo như li lông Rất không đáng tiền,0
Tạm được; phù hợp với giá rẻ,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt,1
Mình mua 2cai,1
Chữ in nhỏ,0
Xinh xinh xinh lắm luôn,1
To nhan duoc đo roi b a đo đep va ung lam Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1
Cho shop 10 sao,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Đóng gói sản phẩm rất đẹp và chắc chắnƯ,1
"Gửi sai hàng, nhắn tin mấy lần ko hề phản hồi",0
Váy đẹp,1
Trả ảnh cho shop đây ạ..quần đẹp chất ok.,1
chất ok,1
Mới nhận về sạc ko lên cứ 1 vạch nản mình bộ đội ko ra ngoài đc,0
"vải ok, Quần đáy ngắn nên mặc bầu không ok lắm",1
"Shop gói hàng rất có tâm, 5sao cho shop nhưng 2sao cho sản phẩm nên mình để 4 sao",1
Shop tư vấn siêu hịn 😘 được tặng cả đôi vớ xinh xinh,1
Chất vải Okie,1
Shop phục vụ rất tốt nhanh và cũng cấp thông tin đầy đủ về sản phẩm,1
Shop phục vụ rất tốt Thời gian giao hàng rất nhanh đường chỉ may chắc chắn vải chất mát,1
Sẽ ủng hộ shop lâu dài,1
"Chất lượng sản phẩm tuyệt vời.Hình sao kính y như vậy,đẹp chắc chắn",1
Cái chân váy nó đẹp miễn chê luôn hời ơi,1
Hàng đẹp chất lượng khỏi phải bàn luôn,1
"Sách nhìn đẹp ơi đẹp ,yêu chết đi được,rất rất thích,đấy là mk mới nhìn bên ngoài thôi 😍😍😍",1
"Chất lượng sản phẩm tuyệt vời, áo đẹp lắm ạ 😍",1
Vải rất mềm và mịn,1
Chị chủ shop dễ thương lắm 😍😍😍,1
Cảm ơn Shop nhiềuu❤️❤️,1
Hàng y hình,1
Dáng chật ko rộng như ảnh,0
Vải đẹp,1
Vải như cái vải mùng lun 😔,0
"Áo dày, dài, rộng mk m5 mặc thì thành váy",0
"khăn dày dặn, ấm lắm ạ. giao đúng hôm trời trở lạnh lại có đeo.😘😘",1
"Màu lên đẹp, chất son rất mướt, k bị khô môi, lâu trôi nữa",1
Chất lượng sản phẩm tuyệt vời Rất đáng tiền.thank shop nhju,1
Chất lượng tuyệt vời. sẽ tiếp tục ủng hộ shop,1
Điều tối kị nhất là rách,0
Áo siêu đẹp,1
Bao bì đúng chuẩn,1
Hàng đẹp chất lượng lắm ạ mặc mát vô cùng vote 5 sao cho shop lun,1
Các bạn mua cái bàn kèm giá để đồ có 6 lít cứ đòi phải như hàng 2 -3 củ lấy đâu ra Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,1
"Vải oki lắm, giá tốt",1
Giày đẹp lắm ạ,1
Chất lượng sản phẩm tuyệt vời,1
Thích. 5 sao,1
Xạo ghê,0
Giặt nước lả cũng ra màu,1
Chất mềm mịn mát,1
Bảo kiểm tra hàng trc khi gửi mà như này đây,0
Quá đáng lắm luôn... áo gì mà đẹp kinh khiếp !!!,1
Cho 10* luôn....Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh,1
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,vải dày dặn,rất đẹp",1
Nếu shop cho thêm cây kim chọt để lấy thẻ nhớ hay sim thì Oke,1
Hàng k đúng mẫu,0
Chúc shop buôn may bán đắt,1
em sẽ ủng hộ shop những lần sau !!,1
Chất lượng sản phẩm tuyệt vời,1
ok với giá thành,1
Mình nhận đc áo rồi vải đẹp lắm có áo mickey bị rớt hột thôi nhưng mình vẫn ưng !,1
❤❤👍😍,1
Nên cân nhắc khi mua,0
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
Giao hàng rất nhanh mà còn có thêm quà tặng nữa 😍,1
"Sản phẩm đẹp, tốt",1
Áo bị rách nách,1
"shop rất chiều khách và bán hàng rất uy tín, chất lượng sản phẩm hài lòng, sẽ tiếp tục ủng hộ shop",1
Rách,0
"Chất lượng sản phẩm tuyệt vời, Đóng gói sản phẩm rất đẹp và chắc chắn, mua nhieu san pham, gia re lai duoc qua tang, rat hai long",1
"Đóng gói kỹ, giao hàng nhanh",1
"Quần mặc mát, hàng đúng như trong ảnh, giá hợp lý",1
là con gái nhưng shop ko chọn hình đc. nên nhận đc toàn hình đen xì. ko có chút màu nào,0
Chất lượng rất ok . đúng như quảng cáo tôi sẽ tiếp tục ủng hộ s,1
Chủ shop nhiệt tình,1
"Tốt, dịch vụ rất tốt,dù thời gian giao hàng còn chậm nhưng cũng tạm ổn",0
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền vải ổn,from bự đẹp y hình",1
Chất lượng sản phẩm tuyệt vời,1
Đúng mẫu chất vải đẹp,1
Đẹp,1
"Áo chuẩn size và đẹp, giao hàng rất nhanh nữa",1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,1
Đáng giá đồng tiền,1
Đành phải lấy hàng n k mặc đc,0
Anh chị em nào muốn mua áo thì nên ấn ngay nút mua hàng,1
Sản phẩm giống hình,1
Giao hàng rất lâu,0
Thẳng đuột,0
"Áo dáng rất nice, đúng kiểu ulzzang, hơi mỏng nhưng cx k phải điểm trừ lớn",1
Shop phục vụ rất tốt,1
"Shop còn có quà cho khách nữa, rất hài lòng , sẽ tiếp tục ủng hộ shop nhed",1
Đầm đẹp lắm,1
"Mình chưa dùng thử nhưng mùi thơm nứt luôn, cát ít bụi",1
#NAME?,1
Tặng shop 5 sao,1
Mình 60kg nên hơi chật một tí nhưng mang vẫn cứ ok👍🏿👍🏿,1
Thank shop,1
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,1
Màu sắc ok nhưng chất lượng ko tốt lắm,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn hàng dep yk hình,1
Shop phục vụ rất tốt,1
Shop nào làm việc cũng hiệu suất như shop có phải tốt hơn k,1
Mua cái thứ 3 là biết sản phẩm chất lượng miễn chê rồi nha cả nhà.vừa rẻ vừa đẹp,1
giày êm chất lắm mọi người,1
Rất hài lòng .khuyên các bạn nên mua ở đây.. good,1
Vai dc,1
Áo xinh chất đẹp gói hàng cẩn thận nêm cho shop 5 sao nhé!!,1
Đắt so với chất lượng sản phẩm,0
Cam on shop nhieu lam nạ,1
Áo cũng đẹp đấy,1
Quần đẹp dã man biết vậy mua 2 cái 😭😭 1m65 54kg bận đẹp nè còn rộng đùi nữa mà đùi mình to lắm nhé,1
Thời gian giao hàng rất nhanh,1
Chất lượng sản phẩm tuyệt vời,1
Thời gian giao hàng rất nhanh,1
"Giao hàng rồi mới báo thiếu, k bảo thiếu để ngta khỏi phải order chi mắc công thanh toan trả tiền lại, trả tiền hàng thiếu lại còn k đủ, lừa",0
Nhưng với giá tiền như vậy chất lượng nón khá ok rồi,1
Màu đẹp nhưng vải hơi mỏng,1
Size nhỏ,0
Mua 5 cái nào cũng ưng hết,1
Shop phục vụ tốt,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,1
Dep y hinh.,1
"Đóng gói cẩn thận , chắc chắn, đúng sản phẩm",1
"Search trình duyệt đọc báo trên google play store ko có,, phải cóp file APK cài vào máy, nhưng nhìn chung hài lòng, xem nét Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt",1
"Màu sắc ko giống hình , bị lem màu vàng có lẫn bụi đen",0
Sản phẩm khi vận chuyển bị cấn móp,0
Không có lỗi và rất đáng tiền,1
Gjao hàng ko đúng mau dat,0
Mua 2 lần rồi lần nào cũng ưng luôn í,1
"Chất lượng sản phẩm tuyệt vời, shop phục vụ rất tốt",1
Chất đẹp lắm ạ Rất đáng tiền,1
"Chất lượng sản phẩm tuyệt vời, y hình, vải và đường may rất đẹp",1
Siêu thích luôn ấy,1
"Đóng gói sản phẩm cực kỳ chắc chắn, thời gian giao hàng nhanh, date 06/2018",1
Sz 34 mà Khung ngực nhỏ quá,0
"Màu rất đẹp, chất ren mềm",1
"Vừa in ạ, áo đẹp",1
Rẻ hơn những chỗ khác nhiều mà áo còn 2 lớp màu chuẩn,1
"Hàng đặt vải tốt, chất lượng như hình, nhưng giao sai mẫu, nhắn tin k phản hồi?",0
Chất len siêu đẹppppp,1
Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh,1
"giao đúng mẫu, đúng size, hàng giống hình, nhìn xin lắm, con gái mình (tuổi teen) rất thích. cho shop 10 sao luôn. sẽ giới thiệu cho mấy ng mua hàng nữa",1
"Váy rất xinh, rất dễ mặc, ốm như mình 37kg 1m54 vẫn mặc dc nhaa",1
"Chất len xịn, shop nhiệt tình",1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền Thời gian giao hàng rất nhanh,1
Giày thì oke đấy nhưng shop có gửi nhầm size cho mình thì phải size 36 như 38 mang đút 3 ngón tay vô được mong shop lần sau cân nhắc kĩ size nhé vẫn cho shop 5 sao để lần sau shop chú ý hơn,1
Vậy là oke so với giá tiền rồi,1
Dày ko y hình vì nếu y hình thì chữ nike phải may bằng kim tuyến mình check mã thì ko có mặt hàng này dù rất buồn nhưng cx đã nhận hàng rồi và ko biết phải làm sao😑😑,0
Giày rất chất lượng mà giá siêu hạt rẻ Thời gian giao hàng rất nhanh,1
"GIống như hình, giao hàng nhanh",1
Xứng đáng giá tiền,1
Sản phẩm tuyệt vời,1
Đã order thêm mấy chục đôi cho mọi người ttong gia đình 👍🏻👍🏻👍🏻,1
"hàng đẹp như hình đăng, chất oki:x sẽ ủng hộ shop dài:x",1
Sẽ ủng hộ shop dài dài ạ,1
Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,1
"Đóng gói sản phẩm tạm được, chất lượng không tương xứng giá tiền vải quần mỏng và dễ xướt, đường may xấu không thẳng",0
Nhưng quạt hơi bám bụi và dơ nha,0
Hang mong qua bao 60kg do lai mac vua may minh 54kg mac con hoi chat thé ms 55kg mac sao vua,0
Vải mịn mịn mặc rất mát,1
Các bạn nên dùng,1
Shop phục vụ rất tốt giao hàng rất là nhanh em mình đi sz 42 vừa in luôn . cảm ơn shop nhiều ^ ^,1
"Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt, còn tặng quà cho khách nữa 😍😍",1
"Chất lượng sản phẩm tuyệt vời, màu lên siu đẹp lại thơm thơm nữa chứ",1
Chọn màu 25 là cam nhưng khi test môi k co một chút gi gọi là cam cả,0
"Ví đẹp, dễ thương",1
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,1
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,1
"Áo nhìn xinh , shop nói chuyện cực đáng yêu",1
áo giặt bị ra màu... nói chung là k như ý,0
"Vải đẹp , shop đã phục vụ rất tốt",1
Giày rất la đẹp thích lam luôn 👍👍,1
Sẽ tiếp tục ủng hộ nè,1
Quá tệ,0
Với giá tiền thì kg mỏng như mình nghĩ,0
Hàng đẹp và rẻ,1
Đóng gói sản phẩm rất đẹp và chắc chắn .Shop phục vụ rất tốt .Rất đáng tiền,1
shop nch so cute!,1
"Chất lượng sản phẩm tuyệt vời, mn nên mua",1
"Có mỗi tiền shipping là hơi mắc, cỡ 30% giá bàn rồi :(",0
"Lấy size M mà mặc vừa y, quần còn dài hơn mắt cá chân, vải co dãn khá tốt và mình mặc rất ôm dáng, nếu mặc bền và k ra màu nhiều thì sẽ ủng hộ shop dài dài hì",1
"Áo rất đáng tiền, lên dáng ok màu đẹp",1
Chat lượng sản phẩm đẹp giao hang nhanh,1
Đẹp như hình,1
"Shop phục vụ rất tốt,mặc mát lắm luôn á 😘😘😘",1
Thank shop,1
Đóng gói sản phẩm rất kém,0
Ở ngaoif áo dài và rộng quá chất vải kh đc như ảnh :<,0
Shop đóng gói sp chắc chắn,1
giá rẻ và Chất lượng sản phẩm tuyệt vời,1
phản hồi với shop thì bảo ko gửi thiếu,0
"Quần mỏng dính, chất tạm được",0
Giày như hình,1
Bộ dán mua 2 bộ đưa 2 bộ giống nhau chả hiểu kiểu gì,0
Cảm ơn shop nhiều lắm,1
Chất lượng sản phẩm tuyệt vời,1
Giá cả chấp nhận được,1
"Vải nóng ,chất liệu rát giặt nhiều lần rồi mặc vẫn ngứa",0
Thật Sự Thất Vọng,0
Chất lượng sản phẩm rất tốt,1
K che đc phần dưới,0
Chất lượng tốt so với giá tiền,1
Shop phục vụ chu đáo.Thời gian giao hàng cũng nhanh nữa.Nói chung rất hài lòng ❤,1
"Chất lượng sản phẩm rất kém, vải phi bóng, nóng và chưa mặc đã suột hết",0
Lắp phát sẵn dùng,1
"Gửi hàng nhầm, đã liên hệ với shop",0
Cô chủ nhiệt tình,1
Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh sp cũng phù hợp vs giá tiền,1
